event_id,source_id,source_package,source_file,road_type,road_section_type,city,location_label,traffic_condition,collection_time_period,speed_bin,overlap_type,ego_id,cutin_id,reference_frame,reference_time_definition,keyframe1,keyframe2,keyframe3,keyframe4,keyframe5,ego_speed_kmh,cutin_speed_kmh,relative_speed_kmh,longitudinal_gap_m,longitudinal_gap_signed_m,lateral_speed_mps,cutin_angle_deg,cutin_duration_s,ttc_s,thw_s,min_ttc_s,min_thw_s,ego_max_decel_mps2,cutin_lateral_accel_mps2,sample_quality,quality_notes
DJI_20250802080517_0002_V::Ego_1777_CutIn_1782_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_1777_CutIn_1782_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,1777,1782,3288,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",2872,2872,3288,3302,3302,62.773,69.17,6.397,21.855,,0.292,-0.661,14.333,,1.253,,0.001,-0.268,0.69,review,missing_required_metric
DJI_20250802080517_0002_V::Ego_1804_CutIn_1758_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_1804_CutIn_1758_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,1804,1758,2965,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",2828,2828,2965,3267,3267,56.272,72.882,16.61,79.795,,0.002,-2.061,14.633,,5.101,,5.066,-2.391,0.87,review,missing_required_metric
DJI_20250802080517_0002_V::Ego_1882_CutIn_1859_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_1882_CutIn_1859_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,1882,1859,3511,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",3117,3117,3511,3568,3568,72.968,70.614,-2.354,8.99,,0.041,-0.632,15.033,21.386,0.443,9.195,0.425,-0.262,0.51,valid,
DJI_20250802080517_0002_V::Ego_1896_CutIn_1851_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_1896_CutIn_1851_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,1896,1851,3464,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",3067,3067,3464,349,349,63.486,77.908,14.422,106.514,,0.172,-0.746,14.1,,6.04,,4.95,-0.168,0.51,review,missing_required_metric
DJI_20250802080517_0002_V::Ego_1946_CutIn_1787_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_1946_CutIn_1787_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,1946,1787,3358,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",2911,2911,3358,3517,3517,51.761,52.841,1.08,7.689,,0.542,1.462,20.2,44.02,0.535,33.562,0.377,-0.437,0.495,valid,
DJI_20250802080517_0002_V::Ego_1946_CutIn_1809_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_1946_CutIn_1809_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,1946,1809,3402,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",2948,2948,3402,3564,3564,50.965,52.934,1.969,8.636,,0.517,0.683,20.533,124.106,0.61,33.562,0.377,-0.437,0.555,valid,
DJI_20250802080517_0002_V::Ego_1946_CutIn_1842_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_1946_CutIn_1842_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,1946,1842,3527,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",3057,3057,3527,3687,3687,47.869,58.003,10.134,12.164,,0.438,0.483,21,,0.915,33.562,0.377,-0.437,0.435,review,missing_required_metric
DJI_20250802080517_0002_V::Ego_1946_CutIn_1939_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_1946_CutIn_1939_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,1946,1939,3626,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",3251,3251,3626,3779,3779,46.854,59.645,12.791,21.341,,0.666,-0.435,17.6,,1.64,33.562,0.377,-0.437,0.84,review,missing_required_metric
DJI_20250802080517_0002_V::Ego_204_CutIn_126_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_204_CutIn_126_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,204,126,449,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",48,48,449,533,533,51.073,59.72,8.647,118.46,,0.17,-2.354,16.167,,8.35,,6.883,-0.365,0.63,review,missing_required_metric
DJI_20250802080517_0002_V::Ego_2053_CutIn_2051_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_2053_CutIn_2051_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2053,2051,3903,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",3542,3542,3903,3992,3992,54.202,68.072,13.871,59.986,,0.229,-4.262,15,,3.983,,0.75,-0.078,0.645,review,missing_required_metric
DJI_20250802080517_0002_V::Ego_2074_CutIn_2029_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_2074_CutIn_2029_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2074,2029,3682,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",3479,3479,3682,4446,4446,49.676,30.136,-19.541,12.083,,0.402,1.259,32.233,3.181,0.876,0.007,0.009,-2.321,0.39,valid,
DJI_20250802080517_0002_V::Ego_2125_CutIn_2109_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_2125_CutIn_2109_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,0-40,normal,2125,2109,4092,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",3698,3698,4092,4342,4342,27.011,50.296,23.285,9.915,,0.509,1.771,21.467,,1.321,0.006,0.004,-2.951,0.48,review,missing_required_metric
DJI_20250802080517_0002_V::Ego_2175_CutIn_2084_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_2175_CutIn_2084_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,2175,2084,3836,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",3668,3668,3836,4186,4186,60.959,59.346,-1.613,82.183,,0.31,1.303,17.267,180.047,4.852,162.441,4.803,-1.042,0.48,valid,
DJI_20250802080517_0002_V::Ego_2232_CutIn_2259_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_2232_CutIn_2259_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2232,2259,4314,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",3975,3975,4314,4471,4471,53.374,69.426,16.052,6.105,,0.652,-1.969,16.533,,0.412,15.323,0.004,-0.19,0.75,review,missing_required_metric
DJI_20250802080517_0002_V::Ego_2272_CutIn_2156_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_2272_CutIn_2156_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2272,2156,4178,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",3779,3779,4178,4375,4375,52.967,45.356,-7.61,66.166,,0.397,2.7,19.867,30.256,4.497,22.522,4.42,-0.491,0.81,valid,
DJI_20250802080517_0002_V::Ego_2272_CutIn_2175_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_2272_CutIn_2175_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2272,2175,4241,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",3813,3813,4241,4418,4418,50.429,48.269,-2.16,62.253,,0.355,0.031,20.167,110.999,4.444,22.522,4.42,-0.491,0.465,valid,
DJI_20250802080517_0002_V::Ego_22_CutIn_3_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_22_CutIn_3_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,22,3,32,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",0,0,32,66,66,47.664,53.388,5.724,10.104,,0.596,-0.846,2.2,,0.763,,0.67,,0.75,review,missing_required_metric
DJI_20250802080517_0002_V::Ego_2323_CutIn_2321_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_2323_CutIn_2321_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,2323,2321,4122,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",4049,4049,4122,4431,4431,79.15,86.807,7.657,8.892,,0.811,0.729,12.733,,0.404,61.999,0.269,-0.854,0.9,review,missing_required_metric
DJI_20250802080517_0002_V::Ego_2433_CutIn_2388_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_2433_CutIn_2388_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2433,2388,4709,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",4284,4284,4709,483,483,57.103,58.532,1.429,50.715,,0.554,0.213,18.2,,3.197,67.428,3.179,-0.165,0.81,review,missing_required_metric
DJI_20250802080517_0002_V::Ego_2481_CutIn_2393_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_2481_CutIn_2393_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,60-80,normal,2481,2393,4683,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",4303,4303,4683,4822,4822,72.533,58.223,-14.31,81.154,,0.005,-1.993,17.3,21.672,4.028,15.855,3.388,-1.306,0.495,valid,
DJI_20250802080517_0002_V::Ego_24_CutIn_33_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_24_CutIn_33_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,24,33,103,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",0,0,103,308,308,55.184,55.876,0.691,9.344,,0.648,-0.001,10.267,,0.61,5.291,0.579,-1.41,0.54,review,missing_required_metric
DJI_20250802080517_0002_V::Ego_2522_CutIn_2513_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_2522_CutIn_2513_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2522,2513,496,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",4573,4573,496,5005,5005,56.52,72.918,16.398,50.476,,0.054,-1.461,14.4,,3.215,,0.914,-1.182,0.51,review,missing_required_metric
DJI_20250802080517_0002_V::Ego_2534_CutIn_2523_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_2534_CutIn_2523_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,0-40,normal,2534,2523,4688,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",4601,4601,4688,5177,5177,37.771,38.887,1.116,6.727,,0.096,0.42,19.2,,0.641,5.293,0.479,-2.329,0.6,review,missing_required_metric
DJI_20250802080517_0002_V::Ego_2598_CutIn_2501_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_2598_CutIn_2501_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2598,2501,5,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",4553,4553,5,5191,5191,49.496,49.363,-0.133,35.353,,0.444,1.262,21.267,57.893,2.571,55.476,2.498,-0.377,0.48,valid,
DJI_20250802080517_0002_V::Ego_2598_CutIn_2518_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_2598_CutIn_2518_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2598,2518,4891,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",4585,4585,4891,506,506,49.068,60.174,11.106,38.145,,0.513,1.362,15.833,202.967,2.799,55.476,2.503,-0.263,0.51,valid,
DJI_20250802080517_0002_V::Ego_2598_CutIn_2559_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_2598_CutIn_2559_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2598,2559,5082,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",4718,4718,5082,5234,5234,48.247,59.839,11.592,33.908,,0.818,1.132,17.2,333.916,2.53,55.476,2.498,-0.377,0.525,valid,
DJI_20250802080517_0002_V::Ego_2598_CutIn_2567_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_2598_CutIn_2567_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2598,2567,5209,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",4732,4732,5209,5331,5331,45.45,50.85,5.4,36.968,,0.229,2.197,19.967,,2.928,55.476,2.498,-0.377,0.525,review,missing_required_metric
DJI_20250802080517_0002_V::Ego_2620_CutIn_2626_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_2620_CutIn_2626_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2620,2626,5031,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",4928,4928,5031,5337,5337,59.501,83.232,23.731,11.098,,0.439,-1.121,13.633,,0.671,,0.004,-3.891,0.84,review,missing_required_metric
DJI_20250802080517_0002_V::Ego_26_CutIn_78_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_26_CutIn_78_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,26,78,102,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",0,0,102,154,154,56.624,55.778,-0.846,53.754,,0.682,1.922,5.133,233.389,3.417,97.994,3.381,-0.056,0.96,valid,
DJI_20250802080517_0002_V::Ego_2713_CutIn_2631_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_2713_CutIn_2631_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2713,2631,5345,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",4944,4944,5345,5536,5536,50.123,43.438,-6.685,41.793,,0.46,0.933,19.733,385.763,3.002,69.748,2.843,-0.47,0.465,valid,
DJI_20250802080517_0002_V::Ego_2713_CutIn_2644_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_2713_CutIn_2644_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2713,2644,5425,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",4966,4966,5425,5576,5576,49.385,47.171,-2.214,39.588,,0.249,-0.459,20.333,103.615,2.885,69.748,2.774,-0.47,0.42,valid,
DJI_20250802080517_0002_V::Ego_2713_CutIn_2674_Event1,DJI_20250802080517_0002_V,DRIVEResearch_expressway_1h_cutin_scenarios_20260416,DJI_20250802080517_0002_V/ScenarioExtraction/cutin_scenarios/Ego_2713_CutIn_2674_Event1.xlsx,urban_expressway,straight_or_ramp_area,Changchun,Nan Fourth Ring Expressway near Changchun Water Group,congested,2025-08-02 07:21-08:41,40-60,normal,2713,2674,543,"keyframe3; kinematic metrics, ttc_s, and thw_s use this frame; cutin_duration_s uses keyframe4-keyframe1; min_ttc_s uses feature.TTC_min_s",5025,5025,543,5626,5626,49.363,49.061,-0.302,39.591,,0.462,-1.282,20.033,112.333,2.886,61.861,2.716,-0.47,0.705,valid,
